participantId,nickname,age,gender,occupation,field,education,stress,sleep,gaming,handedness,trialNumber,block,timePressure,complexity,timeLimit,trialType,choice,responseTimeMs,timedOut,pointsEarned,totalScoreAfter,timestamp
AUA-20260313-233628-663,Garnik,17,F,student,stem,bachelor_progress,3,no,occasionally,left,49,4,high,high,7,gamble,A,3660,False,155,4785,2026-03-13T23:39:10.370Z
AUA-20260313-233628-663,Garnik,17,F,student,stem,bachelor_progress,3,no,occasionally,left,50,4,high,high,7,stroop,B,1896,False,125,4910,2026-03-13T23:39:12.037Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,11,1,low,low,12,reverse-stroop,A,1814,False,125,125,2026-02-27T20:02:49.790Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,12,1,low,low,12,gamble,B,4834,False,155,280,2026-02-27T20:02:54.577Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,13,1,low,low,12,flanker,A,2022,False,125,405,2026-02-27T20:02:57.795Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,14,1,low,low,12,flanker,A,2666,False,5,410,2026-02-27T20:03:00.292Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,15,1,low,low,12,numerical-stroop,B,2200,False,125,535,2026-02-27T20:03:04.959Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,16,1,low,low,12,number-word,A,4621,False,125,660,2026-02-27T20:03:09.330Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,17,1,low,low,12,crt,A,3936,False,145,805,2026-02-27T20:03:13.186Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,18,1,low,low,12,stroop,A,2725,False,125,930,2026-02-27T20:03:17.795Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,19,1,low,low,12,crt,A,4457,False,145,1075,2026-02-27T20:03:22.292Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,20,1,low,low,12,stroop,A,2293,False,125,1200,2026-02-27T20:03:25.836Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,21,2,low,high,12,stroop,B,1947,False,125,1325,2026-02-27T20:03:28.829Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,22,2,low,high,12,stroop,A,1978,False,125,1450,2026-02-27T20:03:31.546Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,23,2,low,high,12,number-word,B,3072,False,125,1575,2026-02-27T20:03:35.941Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,24,2,low,high,12,stroop,A,2797,False,125,1700,2026-02-27T20:03:38.160Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,25,2,low,high,12,reverse-stroop,B,2258,False,125,1825,2026-02-27T20:03:41.910Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,26,2,low,high,12,gamble,B,4014,False,159,1984,2026-02-27T20:03:45.115Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,27,2,low,high,12,flanker,A,1694,False,125,2109,2026-02-27T20:03:48.692Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,28,2,low,high,12,stroop,B,1080,False,125,2234,2026-02-27T20:03:50.473Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,29,2,low,high,12,numerical-stroop,A,1909,False,125,2359,2026-02-27T20:03:52.199Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,30,2,low,high,12,numerical-stroop,A,3557,False,125,2484,2026-02-27T20:03:57.365Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,31,3,high,low,7,gamble,A,4594,False,150,2634,2026-02-27T20:04:02.664Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,32,3,high,low,7,flanker,B,3602,False,125,2759,2026-02-27T20:04:06.316Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,33,3,high,low,7,stroop,A,2187,False,125,2884,2026-02-27T20:04:09.618Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,34,3,high,low,7,reverse-stroop,B,1790,False,125,3009,2026-02-27T20:04:11.168Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,35,3,high,low,7,gamble,B,1899,False,150,3159,2026-02-27T20:04:14.157Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,36,3,high,low,7,flanker,B,1747,False,125,3284,2026-02-27T20:04:17.802Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,37,3,high,low,7,reverse-stroop,B,1445,False,125,3409,2026-02-27T20:04:19.151Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,38,3,high,low,7,stroop,A,1973,False,125,3534,2026-02-27T20:04:21.294Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,39,3,high,low,7,numerical-stroop,B,669,False,125,3659,2026-02-27T20:04:23.362Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,40,3,high,low,7,reverse-stroop,A,827,False,125,3784,2026-02-27T20:04:24.564Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,41,4,high,high,7,gamble,B,2880,False,115,3899,2026-02-27T20:04:28.517Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,42,4,high,high,7,gamble,,7000,True,-10,3889,2026-02-27T20:04:35.159Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,43,4,high,high,7,numerical-stroop,B,1651,False,125,4014,2026-02-27T20:04:38.694Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,44,4,high,high,7,flanker,B,1198,False,125,4139,2026-02-27T20:04:40.780Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,45,4,high,high,7,reverse-stroop,B,200,False,125,4264,2026-02-27T20:04:41.771Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,46,4,high,high,7,reverse-stroop,B,3284,False,125,4389,2026-02-27T20:04:45.941Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,47,4,high,high,7,crt,B,2139,False,145,4534,2026-02-27T20:04:47.354Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,48,4,high,high,7,flanker,B,1609,False,125,4659,2026-02-27T20:04:49.182Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,49,4,high,high,7,crt,A,2050,False,145,4804,2026-02-27T20:04:52.216Z
AUA-20260227-200209-719,Gor,17,M,unemployed,stem,bachelor_progress,4,no,occasionally,right,50,4,high,high,7,numerical-stroop,B,200,False,125,4929,2026-02-27T20:04:53.068Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,11,1,low,low,12,stroop,B,3185,False,125,125,2026-02-28T23:18:15.982Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,12,1,low,low,12,numerical-stroop,B,2278,False,125,250,2026-02-28T23:18:18.360Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,13,1,low,low,12,reverse-stroop,B,3261,False,125,375,2026-02-28T23:18:22.118Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,14,1,low,low,12,number-word,A,5606,False,5,380,2026-02-28T23:18:29.688Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,15,1,low,low,12,crt,A,4924,False,145,525,2026-02-28T23:18:34.862Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,16,1,low,low,12,stroop,A,3472,False,125,650,2026-02-28T23:18:38.655Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,17,1,low,low,12,numerical-stroop,,12000,True,-10,640,2026-02-28T23:18:51.991Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,18,1,low,low,12,flanker,B,2898,False,125,765,2026-02-28T23:18:55.304Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,19,1,low,low,12,flanker,B,4328,False,125,890,2026-02-28T23:19:00.436Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,20,1,low,low,12,number-word,A,2742,False,125,1015,2026-02-28T23:19:03.322Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,21,2,low,high,12,number-word,B,5528,False,125,1140,2026-02-28T23:19:09.451Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,22,2,low,high,12,stroop,A,3485,False,125,1265,2026-02-28T23:19:14.328Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,23,2,low,high,12,reverse-stroop,A,1972,False,125,1390,2026-02-28T23:19:16.164Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,24,2,low,high,12,numerical-stroop,A,1925,False,5,1395,2026-02-28T23:19:19.628Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,25,2,low,high,12,reverse-stroop,B,3605,False,125,1520,2026-02-28T23:19:23.423Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,26,2,low,high,12,number-word,B,2176,False,125,1645,2026-02-28T23:19:26.763Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,27,2,low,high,12,reverse-stroop,A,3196,False,125,1770,2026-02-28T23:19:30.622Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,28,2,low,high,12,reverse-stroop,A,1694,False,125,1895,2026-02-28T23:19:32.231Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,29,2,low,high,12,flanker,B,2429,False,125,2020,2026-02-28T23:19:35.149Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,30,2,low,high,12,reverse-stroop,A,2920,False,125,2145,2026-02-28T23:19:39.957Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,31,3,high,low,7,reverse-stroop,B,1294,False,125,2270,2026-02-28T23:19:41.161Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,32,3,high,low,7,stroop,A,778,False,125,2395,2026-02-28T23:19:42.881Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,33,3,high,low,7,flanker,B,2437,False,125,2520,2026-02-28T23:19:45.344Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,34,3,high,low,7,flanker,A,1579,False,5,2525,2026-02-28T23:19:48.580Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,35,3,high,low,7,numerical-stroop,B,2631,False,5,2530,2026-02-28T23:19:51.895Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,36,3,high,low,7,numerical-stroop,A,2424,False,125,2655,2026-02-28T23:19:55.364Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,37,3,high,low,7,flanker,B,828,False,125,2780,2026-02-28T23:19:56.994Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,38,3,high,low,7,gamble,A,2713,False,150,2930,2026-02-28T23:20:00.305Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,39,3,high,low,7,stroop,B,2189,False,125,3055,2026-02-28T23:20:03.303Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,40,3,high,low,7,gamble,B,3328,False,105,3160,2026-02-28T23:20:07.254Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,41,4,high,high,7,stroop,,7000,True,-10,3150,2026-02-28T23:20:15.679Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,42,4,high,high,7,numerical-stroop,B,2447,False,125,3275,2026-02-28T23:20:18.553Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,43,4,high,high,7,gamble,B,4643,False,145,3420,2026-02-28T23:20:24.771Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,44,4,high,high,7,flanker,B,1751,False,125,3545,2026-02-28T23:20:26.910Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,45,4,high,high,7,reverse-stroop,A,2211,False,125,3670,2026-02-28T23:20:29.167Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,46,4,high,high,7,stroop,A,2405,False,125,3795,2026-02-28T23:20:32.344Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,47,4,high,high,7,crt,B,4212,False,145,3940,2026-02-28T23:20:37.016Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,48,4,high,high,7,stroop,B,2636,False,125,4065,2026-02-28T23:20:40.224Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,49,4,high,high,7,stroop,B,1898,False,125,4190,2026-02-28T23:20:43.010Z
AUA-20260228-231730-977,Tamta,39,F,employed,business,bachelor_complete,3,yes,never,right,50,4,high,high,7,numerical-stroop,A,1431,False,125,4315,2026-02-28T23:20:45.920Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,11,1,low,low,12,number-word,B,4263,False,5,5,2026-04-09T19:12:08.102Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,12,1,low,low,12,stroop,B,2822,False,125,130,2026-04-09T19:12:11.713Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,13,1,low,low,12,numerical-stroop,A,2401,False,125,255,2026-04-09T19:12:14.051Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,14,1,low,low,12,number-word,A,5174,False,125,380,2026-04-09T19:12:20.710Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,15,1,low,low,12,stroop,A,1511,False,125,505,2026-04-09T19:12:22.106Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,16,1,low,low,12,flanker,B,1940,False,125,630,2026-04-09T19:12:25.112Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,17,1,low,low,12,flanker,A,1971,False,125,755,2026-04-09T19:12:28.766Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,18,1,low,low,12,reverse-stroop,A,2626,False,125,880,2026-04-09T19:12:31.147Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,19,1,low,low,12,stroop,B,3481,False,125,1005,2026-04-09T19:12:35.900Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,20,1,low,low,12,number-word,B,3893,False,125,1130,2026-04-09T19:12:40.200Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,21,2,low,high,12,reverse-stroop,A,2004,False,125,1255,2026-04-09T19:12:43.514Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,22,2,low,high,12,gamble,A,2136,False,159,1414,2026-04-09T19:12:46.823Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,23,2,low,high,12,stroop,B,2504,False,125,1539,2026-04-09T19:12:49.519Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,24,2,low,high,12,number-word,B,4907,False,125,1664,2026-04-09T19:12:55.638Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,25,2,low,high,12,crt,A,5441,False,145,1809,2026-04-09T19:13:00.970Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,26,2,low,high,12,gamble,A,3674,False,159,1968,2026-04-09T19:13:05.326Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,27,2,low,high,12,crt,A,2893,False,145,2113,2026-04-09T19:13:09.082Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,28,2,low,high,12,gamble,A,3453,False,150,2263,2026-04-09T19:13:13.742Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,29,2,low,high,12,gamble,A,4146,False,115,2378,2026-04-09T19:13:18.946Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,30,2,low,high,12,gamble,B,4845,False,150,2528,2026-04-09T19:13:24.680Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,31,3,high,low,7,crt,A,2420,False,145,2673,2026-04-09T19:13:26.661Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,32,3,high,low,7,numerical-stroop,A,1489,False,125,2798,2026-04-09T19:13:29.679Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,33,3,high,low,7,reverse-stroop,B,683,False,125,2923,2026-04-09T19:13:30.209Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,34,3,high,low,7,crt,,7000,True,-10,2913,2026-04-09T19:13:38.547Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,35,3,high,low,7,gamble,A,1935,False,115,3028,2026-04-09T19:13:40.870Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,36,3,high,low,7,stroop,B,2157,False,125,3153,2026-04-09T19:13:43.381Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,37,3,high,low,7,flanker,B,2083,False,125,3278,2026-04-09T19:13:46.915Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,38,3,high,low,7,stroop,A,2473,False,125,3403,2026-04-09T19:13:49.768Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,39,3,high,low,7,stroop,,7000,True,-10,3393,2026-04-09T19:13:57.397Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,40,3,high,low,7,stroop,B,2815,False,125,3518,2026-04-09T19:14:01.335Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,41,4,high,high,7,crt,A,2511,False,145,3663,2026-04-09T19:14:04.318Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,42,4,high,high,7,crt,A,1998,False,145,3808,2026-04-09T19:14:07.952Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,43,4,high,high,7,numerical-stroop,A,1519,False,125,3933,2026-04-09T19:14:09.046Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,44,4,high,high,7,reverse-stroop,B,441,False,125,4058,2026-04-09T19:14:10.482Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,45,4,high,high,7,gamble,A,2105,False,145,4203,2026-04-09T19:14:13.707Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,46,4,high,high,7,flanker,A,1098,False,125,4328,2026-04-09T19:14:15.432Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,47,4,high,high,7,numerical-stroop,B,1537,False,5,4333,2026-04-09T19:14:17.958Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,48,4,high,high,7,stroop,A,1031,False,125,4458,2026-04-09T19:14:19.047Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,49,4,high,high,7,reverse-stroop,B,2247,False,125,4583,2026-04-09T19:14:22.726Z
AUA-20260409-191119-935,Mushegh,17,M,student,stem,bachelor_progress,5,yes,never,right,50,4,high,high,7,stroop,B,958,False,125,4708,2026-04-09T19:14:24.461Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,11,1,low,low,12,gamble,B,6697,False,105,105,2026-04-19T15:45:43.782Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,12,1,low,low,12,stroop,A,4705,False,125,230,2026-04-19T15:45:48.209Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,13,1,low,low,12,reverse-stroop,A,1942,False,125,355,2026-04-19T15:45:51.445Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,14,1,low,low,12,number-word,A,3400,False,5,360,2026-04-19T15:45:56.622Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,15,1,low,low,12,stroop,B,2145,False,125,485,2026-04-19T15:45:58.782Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,16,1,low,low,12,numerical-stroop,B,3546,False,125,610,2026-04-19T15:46:03.468Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,17,1,low,low,12,reverse-stroop,B,3672,False,125,735,2026-04-19T15:46:07.077Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,18,1,low,low,12,gamble,B,6253,False,105,840,2026-04-19T15:46:14.473Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,19,1,low,low,12,reverse-stroop,B,2840,False,125,965,2026-04-19T15:46:18.299Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,20,1,low,low,12,crt,A,6322,False,145,1110,2026-04-19T15:46:24.678Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,21,2,low,high,12,number-word,B,5785,False,125,1235,2026-04-19T15:46:31.408Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,22,2,low,high,12,stroop,A,3018,False,125,1360,2026-04-19T15:46:34.860Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,23,2,low,high,12,flanker,A,3451,False,125,1485,2026-04-19T15:46:38.586Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,24,2,low,high,12,flanker,A,2907,False,5,1490,2026-04-19T15:46:42.553Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,25,2,low,high,12,flanker,B,3301,False,125,1615,2026-04-19T15:46:46.886Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,26,2,low,high,12,reverse-stroop,B,2547,False,125,1740,2026-04-19T15:46:49.000Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,27,2,low,high,12,reverse-stroop,B,3316,False,125,1865,2026-04-19T15:46:54.208Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,28,2,low,high,12,stroop,A,2629,False,125,1990,2026-04-19T15:46:57.578Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,29,2,low,high,12,stroop,A,1999,False,125,2115,2026-04-19T15:47:00.779Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,30,2,low,high,12,flanker,,12000,True,-10,2105,2026-04-19T15:47:13.543Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,31,3,high,low,7,flanker,A,2756,False,125,2230,2026-04-19T15:47:16.048Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,32,3,high,low,7,reverse-stroop,A,2615,False,125,2355,2026-04-19T15:47:19.495Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,33,3,high,low,7,reverse-stroop,A,2874,False,125,2480,2026-04-19T15:47:23.145Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,34,3,high,low,7,crt,B,3035,False,145,2625,2026-04-19T15:47:26.322Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,35,3,high,low,7,gamble,,7000,True,-10,2615,2026-04-19T15:47:34.220Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,36,3,high,low,7,gamble,A,3264,False,105,2720,2026-04-19T15:47:38.310Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,37,3,high,low,7,flanker,A,1444,False,125,2845,2026-04-19T15:47:40.547Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,38,3,high,low,7,reverse-stroop,A,1774,False,125,2970,2026-04-19T15:47:42.104Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,39,3,high,low,7,stroop,B,4300,False,125,3095,2026-04-19T15:47:47.069Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,40,3,high,low,7,gamble,A,4479,False,125,3220,2026-04-19T15:47:53.160Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,41,4,high,high,7,numerical-stroop,B,1947,False,5,3225,2026-04-19T15:47:55.175Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,42,4,high,high,7,stroop,A,1203,False,125,3350,2026-04-19T15:47:57.415Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,43,4,high,high,7,stroop,,7000,True,-10,3340,2026-04-19T15:48:04.541Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,44,4,high,high,7,gamble,,7000,True,-10,3330,2026-04-19T15:48:12.465Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,45,4,high,high,7,reverse-stroop,,7000,True,-10,3320,2026-04-19T15:48:20.894Z
AUA-20260419-154434-613,Alexei,52,F,employed,business,master,5,no,never,right,46,4,high,high,7,flanker,,7000,True,-10,3310,2026-04-19T15:48:28.864Z
